,date,season,hour,holiday,weekday,workingday,weather,casual,registered,count
516,2011-01-23,1,15,0,0,0,1,13,64,77
517,2011-01-23,1,16,0,0,0,1,9,56,65
518,2011-01-23,1,17,0,0,0,1,5,50,55
519,2011-01-23,1,18,0,0,0,1,5,44,49
520,2011-01-23,1,19,0,0,0,1,5,45,50
521,2011-01-23,1,20,0,0,0,1,4,31,35
522,2011-01-23,1,21,0,0,0,1,5,20,25
523,2011-01-23,1,22,0,0,0,1,5,23,28
524,2011-01-23,1,23,0,0,0,1,4,17,21
525,2011-01-24,1,0,0,1,1,1,0,7,7
526,2011-01-24,1,1,0,1,1,1,0,1,1
527,2011-01-24,1,3,0,1,1,1,0,1,1
528,2011-01-24,1,4,0,1,1,1,0,1,1
529,2011-01-24,1,5,0,1,1,1,0,5,5
530,2011-01-24,1,6,0,1,1,1,0,15,15
531,2011-01-24,1,7,0,1,1,1,5,79,84
532,2011-01-24,1,8,0,1,1,1,6,171,177
533,2011-01-24,1,9,0,1,1,1,4,98,102
534,2011-01-24,1,10,0,1,1,1,6,34,40
535,2011-01-24,1,11,0,1,1,1,3,43,46
536,2011-01-24,1,12,0,1,1,2,11,52,63
537,2011-01-24,1,13,0,1,1,2,6,54,60
538,2011-01-24,1,14,0,1,1,2,2,43,45
539,2011-01-24,1,15,0,1,1,1,7,50,57
540,2011-01-24,1,16,0,1,1,1,4,66,70
541,2011-01-24,1,17,0,1,1,1,6,178,184
542,2011-01-24,1,18,0,1,1,1,8,145,153
543,2011-01-24,1,19,0,1,1,1,5,101,106
544,2011-01-24,1,20,0,1,1,1,1,80,81
545,2011-01-24,1,21,0,1,1,1,6,53,59
546,2011-01-24,1,22,0,1,1,2,3,32,35
547,2011-01-24,1,23,0,1,1,2,3,21,24
548,2011-01-25,1,0,0,2,1,2,3,6,9
549,2011-01-25,1,1,0,2,1,2,0,5,5
550,2011-01-25,1,2,0,2,1,1,0,2,2
551,2011-01-25,1,4,0,2,1,1,0,1,1
552,2011-01-25,1,5,0,2,1,1,0,9,9
553,2011-01-25,1,6,0,2,1,1,1,35,36
554,2011-01-25,1,7,0,2,1,1,5,103,108
555,2011-01-25,1,8,0,2,1,2,5,233,238
556,2011-01-25,1,9,0,2,1,2,10,134,144
557,2011-01-25,1,10,0,2,1,2,6,49,55
558,2011-01-25,1,11,0,2,1,2,6,55,61
559,2011-01-25,1,12,0,2,1,2,21,85,106
560,2011-01-25,1,13,0,2,1,2,21,72,93
561,2011-01-25,1,14,0,2,1,2,11,57,68
562,2011-01-25,1,15,0,2,1,2,21,63,84
563,2011-01-25,1,16,0,2,1,2,14,102,116
564,2011-01-25,1,17,0,2,1,1,14,208,222
565,2011-01-25,1,18,0,2,1,2,7,218,225
566,2011-01-25,1,19,0,2,1,2,13,133,146
567,2011-01-25,1,20,0,2,1,1,16,103,119
568,2011-01-25,1,21,0,2,1,1,5,40,45
569,2011-01-25,1,22,0,2,1,1,4,49,53
570,2011-01-25,1,23,0,2,1,2,3,37,40
571,2011-01-26,1,0,0,3,1,2,3,14,17
572,2011-01-26,1,1,0,3,1,2,0,5,5
573,2011-01-26,1,2,0,3,1,3,3,7,10
574,2011-01-26,1,5,0,3,1,3,0,1,1
575,2011-01-26,1,6,0,3,1,3,0,8,8
576,2011-01-26,1,7,0,3,1,3,1,29,30
577,2011-01-26,1,8,0,3,1,3,3,69,72
578,2011-01-26,1,9,0,3,1,3,3,55,58
579,2011-01-26,1,10,0,3,1,3,2,26,28
580,2011-01-26,1,11,0,3,1,3,6,35,41
581,2011-01-26,1,12,0,3,1,3,7,41,48
582,2011-01-26,1,13,0,3,1,3,4,43,47
583,2011-01-26,1,14,0,3,1,3,0,36,36
584,2011-01-26,1,15,0,3,1,3,1,42,43
585,2011-01-26,1,16,0,3,1,4,1,35,36
586,2011-01-26,1,17,0,3,1,3,0,26,26
587,2011-01-27,1,16,0,4,1,1,1,23,24
588,2011-01-27,1,17,0,4,1,1,2,82,84
589,2011-01-27,1,18,0,4,1,1,3,101,104
590,2011-01-27,1,19,0,4,1,1,3,76,79
591,2011-01-27,1,20,0,4,1,1,4,55,59
592,2011-01-27,1,21,0,4,1,1,2,36,38
593,2011-01-27,1,22,0,4,1,1,0,27,27
594,2011-01-27,1,23,0,4,1,1,0,16,16
595,2011-01-28,1,0,0,5,1,2,0,9,9
596,2011-01-28,1,1,0,5,1,2,1,2,3
597,2011-01-28,1,2,0,5,1,2,0,2,2
598,2011-01-28,1,3,0,5,1,2,1,0,1
599,2011-01-28,1,5,0,5,1,2,0,4,4
600,2011-01-28,1,6,0,5,1,2,0,16,16
601,2011-01-28,1,7,0,5,1,2,2,58,60
602,2011-01-28,1,8,0,5,1,2,2,155,157
603,2011-01-28,1,9,0,5,1,3,6,95,101
604,2011-01-28,1,10,0,5,1,3,0,49,49
605,2011-01-28,1,11,0,5,1,3,0,30,30
606,2011-01-28,1,12,0,5,1,3,1,28,29
607,2011-01-28,1,13,0,5,1,3,0,31,31
608,2011-01-28,1,14,0,5,1,3,2,36,38
609,2011-01-28,1,15,0,5,1,2,1,40,41
610,2011-01-28,1,16,0,5,1,1,10,70,80
611,2011-01-28,1,17,0,5,1,1,2,147,149
612,2011-01-28,1,18,0,5,1,1,2,107,109
613,2011-01-28,1,19,0,5,1,2,5,84,89
614,2011-01-28,1,20,0,5,1,2,1,61,62
615,2011-01-28,1,21,0,5,1,2,1,57,58
616,2011-01-28,1,22,0,5,1,1,0,26,26
617,2011-01-28,1,23,0,5,1,1,1,22,23
618,2011-01-29,1,0,0,6,0,1,2,26,28
619,2011-01-29,1,1,0,6,0,1,0,20,20
620,2011-01-29,1,2,0,6,0,1,0,15,15
621,2011-01-29,1,3,0,6,0,1,3,5,8
622,2011-01-29,1,4,0,6,0,1,1,2,3
623,2011-01-29,1,6,0,6,0,1,0,2,2
624,2011-01-29,1,7,0,6,0,1,1,4,5
625,2011-01-29,1,8,0,6,0,1,3,31,34
626,2011-01-29,1,9,0,6,0,1,0,34,34
627,2011-01-29,1,10,0,6,0,2,4,51,55
628,2011-01-29,1,11,0,6,0,2,4,60,64
629,2011-01-29,1,12,0,6,0,2,12,66,78
630,2011-01-29,1,13,0,6,0,2,9,56,65
631,2011-01-29,1,14,0,6,0,2,10,89,99
632,2011-01-29,1,15,0,6,0,1,22,98,120
633,2011-01-29,1,16,0,6,0,1,19,88,107
634,2011-01-29,1,17,0,6,0,1,9,82,91
635,2011-01-29,1,18,0,6,0,1,9,59,68
636,2011-01-29,1,19,0,6,0,2,6,52,58
637,2011-01-29,1,20,0,6,0,1,1,42,43
638,2011-01-29,1,21,0,6,0,1,1,35,36
639,2011-01-29,1,22,0,6,0,1,4,28,32
640,2011-01-29,1,23,0,6,0,1,3,30,33
641,2011-01-30,1,0,0,0,0,1,0,33,33
642,2011-01-30,1,1,0,0,0,1,7,22,29
643,2011-01-30,1,2,0,0,0,1,1,10,11
644,2011-01-30,1,3,0,0,0,1,1,7,8
645,2011-01-30,1,4,0,0,0,1,0,1,1
646,2011-01-30,1,5,0,0,0,1,0,3,3
647,2011-01-30,1,7,0,0,0,1,0,3,3
648,2011-01-30,1,8,0,0,0,2,1,11,12
649,2011-01-30,1,9,0,0,0,2,4,34,38
650,2011-01-30,1,10,0,0,0,2,7,57,64
651,2011-01-30,1,11,0,0,0,1,9,50,59
652,2011-01-30,1,12,0,0,0,1,10,87,97
653,2011-01-30,1,13,0,0,0,1,13,71,84
654,2011-01-30,1,14,0,0,0,1,18,104,122
655,2011-01-30,1,15,0,0,0,1,14,95,109
656,2011-01-30,1,16,0,0,0,1,19,104,123
657,2011-01-30,1,17,0,0,0,1,6,71,77
658,2011-01-30,1,18,0,0,0,1,8,57,65
659,2011-01-30,1,19,0,0,0,1,9,46,55
660,2011-01-30,1,20,0,0,0,2,3,30,33
661,2011-01-30,1,21,0,0,0,2,3,25,28
662,2011-01-30,1,22,0,0,0,2,2,19,21
663,2011-01-30,1,23,0,0,0,2,5,16,21
664,2011-01-31,1,0,0,1,1,2,1,6,7
665,2011-01-31,1,1,0,1,1,1,2,5,7
666,2011-01-31,1,2,0,1,1,1,0,1,1
667,2011-01-31,1,3,0,1,1,1,0,2,2
668,2011-01-31,1,4,0,1,1,1,0,2,2
669,2011-01-31,1,5,0,1,1,1,0,8,8
670,2011-01-31,1,6,0,1,1,1,0,37,37
671,2011-01-31,1,7,0,1,1,2,1,71,72
672,2011-01-31,1,8,0,1,1,2,3,182,185
673,2011-01-31,1,9,0,1,1,2,0,112,112
674,2011-01-31,1,10,0,1,1,2,1,68,69
675,2011-01-31,1,11,0,1,1,2,2,46,48
676,2011-01-31,1,12,0,1,1,2,6,62,68
677,2011-01-31,1,13,0,1,1,2,2,52,54
678,2011-01-31,1,14,0,1,1,2,1,85,86
679,2011-01-31,1,15,0,1,1,2,3,41,44
680,2011-01-31,1,16,0,1,1,2,3,83,86
681,2011-01-31,1,17,0,1,1,2,6,155,161
682,2011-01-31,1,18,0,1,1,2,3,153,156
683,2011-01-31,1,19,0,1,1,1,3,108,111
684,2011-01-31,1,20,0,1,1,3,0,78,78
685,2011-01-31,1,21,0,1,1,3,3,53,56
686,2011-01-31,1,22,0,1,1,2,0,34,34
687,2011-01-31,1,23,0,1,1,2,2,15,17
688,2011-02-01,1,0,0,2,1,2,2,6,8
689,2011-02-01,1,1,0,2,1,2,0,3,3
690,2011-02-01,1,2,0,2,1,2,0,2,2
691,2011-02-01,1,3,0,2,1,2,0,2,2
692,2011-02-01,1,5,0,2,1,3,0,3,3
693,2011-02-01,1,6,0,2,1,3,0,22,22
694,2011-02-01,1,7,0,2,1,3,0,52,52
695,2011-02-01,1,8,0,2,1,3,3,132,135
696,2011-02-01,1,9,0,2,1,2,2,114,116
697,2011-02-01,1,10,0,2,1,2,0,47,47
698,2011-02-01,1,11,0,2,1,2,2,49,51
699,2011-02-01,1,12,0,2,1,2,2,53,55
700,2011-02-01,1,13,0,2,1,2,3,49,52
701,2011-02-01,1,14,0,2,1,2,5,49,54
702,2011-02-01,1,15,0,2,1,2,7,45,52
703,2011-02-01,1,16,0,2,1,2,3,61,64
704,2011-02-01,1,17,0,2,1,2,4,172,176
705,2011-02-01,1,18,0,2,1,2,3,165,168
706,2011-02-01,1,19,0,2,1,2,3,105,108
707,2011-02-01,1,20,0,2,1,2,5,69,74
708,2011-02-01,1,21,0,2,1,2,0,64,64
709,2011-02-01,1,22,0,2,1,2,2,34,36
710,2011-02-01,1,23,0,2,1,3,1,15,16
711,2011-02-02,1,0,0,3,1,3,0,2,2
712,2011-02-02,1,1,0,3,1,3,0,3,3
713,2011-02-02,1,2,0,3,1,3,4,0,4
714,2011-02-02,1,3,0,3,1,3,0,1,1
715,2011-02-02,1,4,0,3,1,3,0,1,1
716,2011-02-02,1,5,0,3,1,3,0,3,3
717,2011-02-02,1,6,0,3,1,3,1,17,18
718,2011-02-02,1,7,0,3,1,3,1,48,49
719,2011-02-02,1,8,0,3,1,3,1,154,155
720,2011-02-02,1,9,0,3,1,2,4,119,123
721,2011-02-02,1,10,0,3,1,2,2,59,61
722,2011-02-02,1,11,0,3,1,2,5,47,52
723,2011-02-02,1,12,0,3,1,2,3,61,64
724,2011-02-02,1,13,0,3,1,1,1,74,75
725,2011-02-02,1,14,0,3,1,1,2,61,63
726,2011-02-02,1,15,0,3,1,1,10,66,76
727,2011-02-02,1,16,0,3,1,1,8,95,103
728,2011-02-02,1,17,0,3,1,1,7,183,190
729,2011-02-02,1,18,0,3,1,1,7,175,182
730,2011-02-02,1,19,0,3,1,1,3,88,91
731,2011-02-02,1,20,0,3,1,1,4,71,75
732,2011-02-02,1,21,0,3,1,1,1,62,63
733,2011-02-02,1,22,0,3,1,1,5,35,40
734,2011-02-02,1,23,0,3,1,1,3,29,32
735,2011-02-03,1,0,0,4,1,1,1,11,12
736,2011-02-03,1,1,0,4,1,1,0,5,5
737,2011-02-03,1,2,0,4,1,1,0,2,2
738,2011-02-03,1,3,0,4,1,1,0,1,1
739,2011-02-03,1,5,0,4,1,1,0,2,2
740,2011-02-03,1,6,0,4,1,1,0,39,39
741,2011-02-03,1,7,0,4,1,1,1,86,87
742,2011-02-03,1,8,0,4,1,1,4,184,188
743,2011-02-03,1,9,0,4,1,1,6,127,133
744,2011-02-03,1,10,0,4,1,1,2,50,52
745,2011-02-03,1,11,0,4,1,1,9,55,64
746,2011-02-03,1,12,0,4,1,1,2,67,69
747,2011-02-03,1,13,0,4,1,1,4,47,51
748,2011-02-03,1,14,0,4,1,1,4,43,47
749,2011-02-03,1,15,0,4,1,1,4,56,60
750,2011-02-03,1,16,0,4,1,1,5,73,78
751,2011-02-03,1,17,0,4,1,1,5,170,175
752,2011-02-03,1,18,0,4,1,1,2,145,147
753,2011-02-03,1,19,0,4,1,1,4,92,96
754,2011-02-03,1,20,0,4,1,1,1,108,109
755,2011-02-03,1,21,0,4,1,1,1,53,54
756,2011-02-03,1,22,0,4,1,1,2,39,41
757,2011-02-03,1,23,0,4,1,1,4,34,38
758,2011-02-04,1,0,0,5,1,2,3,10,13
759,2011-02-04,1,1,0,5,1,2,0,7,7
760,2011-02-04,1,2,0,5,1,2,0,1,1
761,2011-02-04,1,3,0,5,1,2,0,1,1
762,2011-02-04,1,5,0,5,1,2,0,7,7
763,2011-02-04,1,6,0,5,1,2,2,26,28
764,2011-02-04,1,7,0,5,1,1,0,87,87
765,2011-02-04,1,8,0,5,1,1,3,217,220
766,2011-02-04,1,9,0,5,1,2,3,124,127
767,2011-02-04,1,10,0,5,1,2,5,46,51
768,2011-02-04,1,11,0,5,1,1,3,61,64
769,2011-02-04,1,12,0,5,1,2,8,78,86
770,2011-02-04,1,13,0,5,1,2,9,73,82
771,2011-02-04,1,14,0,5,1,2,15,76,91
772,2011-02-04,1,15,0,5,1,2,9,81,90
773,2011-02-04,1,16,0,5,1,2,8,91,99
774,2011-02-04,1,17,0,5,1,2,10,195,205
775,2011-02-04,1,18,0,5,1,2,3,152,155
776,2011-02-04,1,19,0,5,1,2,1,102,103
777,2011-02-04,1,20,0,5,1,2,2,69,71
778,2011-02-04,1,21,0,5,1,2,2,41,43
779,2011-02-04,1,22,0,5,1,2,1,45,46
780,2011-02-04,1,23,0,5,1,2,1,30,31
781,2011-02-05,1,0,0,6,0,2,3,36,39
782,2011-02-05,1,1,0,6,0,2,1,17,18
783,2011-02-05,1,2,0,6,0,2,5,12,17
784,2011-02-05,1,3,0,6,0,2,1,10,11
785,2011-02-05,1,4,0,6,0,3,0,8,8
786,2011-02-05,1,5,0,6,0,3,0,9,9
787,2011-02-05,1,6,0,6,0,3,0,4,4
788,2011-02-05,1,7,0,6,0,3,0,4,4
789,2011-02-05,1,8,0,6,0,3,0,10,10
790,2011-02-05,1,9,0,6,0,3,3,17,20
791,2011-02-05,1,10,0,6,0,3,3,31,34
792,2011-02-05,1,11,0,6,0,3,1,46,47
793,2011-02-05,1,12,0,6,0,3,10,42,52
794,2011-02-05,1,13,0,6,0,3,10,62,72
795,2011-02-05,1,14,0,6,0,3,5,50,55
796,2011-02-05,1,15,0,6,0,3,11,49,60
797,2011-02-05,1,16,0,6,0,3,8,63,71
798,2011-02-05,1,17,0,6,0,2,14,64,78
799,2011-02-05,1,18,0,6,0,2,2,81,83
800,2011-02-05,1,19,0,6,0,2,6,78,84
801,2011-02-05,1,20,0,6,0,1,5,64,69
802,2011-02-05,1,21,0,6,0,1,3,53,56
803,2011-02-05,1,22,0,6,0,1,2,43,45
804,2011-02-05,1,23,0,6,0,1,7,52,59
805,2011-02-06,1,0,0,0,0,1,2,37,39
806,2011-02-06,1,1,0,0,0,1,4,40,44
807,2011-02-06,1,2,0,0,0,1,0,20,20
808,2011-02-06,1,3,0,0,0,1,3,10,13
809,2011-02-06,1,4,0,0,0,1,0,2,2
810,2011-02-06,1,5,0,0,0,1,0,1,1
811,2011-02-06,1,6,0,0,0,1,0,1,1
812,2011-02-06,1,7,0,0,0,1,0,8,8
813,2011-02-06,1,8,0,0,0,1,2,21,23
814,2011-02-06,1,9,0,0,0,1,7,38,45
815,2011-02-06,1,10,0,0,0,1,15,74,89
816,2011-02-06,1,11,0,0,0,1,28,89,117
817,2011-02-06,1,12,0,0,0,1,48,126,174
818,2011-02-06,1,13,0,0,0,1,47,135,182
819,2011-02-06,1,14,0,0,0,1,47,114,161
820,2011-02-06,1,15,0,0,0,1,52,130,182
821,2011-02-06,1,16,0,0,0,1,42,115,157
822,2011-02-06,1,17,0,0,0,1,24,97,121
823,2011-02-06,1,18,0,0,0,1,13,65,78
824,2011-02-06,1,19,0,0,0,1,1,20,21
825,2011-02-06,1,20,0,0,0,1,5,21,26
826,2011-02-06,1,21,0,0,0,1,5,22,27
827,2011-02-06,1,22,0,0,0,1,5,57,62
828,2011-02-06,1,23,0,0,0,1,4,26,30
829,2011-02-07,1,0,0,1,1,1,1,14,15
830,2011-02-07,1,1,0,1,1,1,1,4,5
831,2011-02-07,1,2,0,1,1,1,0,3,3
832,2011-02-07,1,3,0,1,1,1,0,1,1
833,2011-02-07,1,4,0,1,1,1,1,1,2
834,2011-02-07,1,5,0,1,1,1,1,9,10
835,2011-02-07,1,6,0,1,1,1,1,29,30
836,2011-02-07,1,7,0,1,1,1,6,89,95
837,2011-02-07,1,8,0,1,1,2,7,223,230
838,2011-02-07,1,9,0,1,1,1,3,115,118
839,2011-02-07,1,10,0,1,1,1,6,49,55
840,2011-02-07,1,11,0,1,1,1,11,36,47
841,2011-02-07,1,12,0,1,1,2,7,59,66
842,2011-02-07,1,13,0,1,1,2,10,54,64
843,2011-02-07,1,14,0,1,1,2,8,52,60
844,2011-02-07,1,15,0,1,1,2,4,46,50
845,2011-02-07,1,16,0,1,1,2,16,98,114
846,2011-02-07,1,17,0,1,1,2,9,207,216
847,2011-02-07,1,18,0,1,1,2,5,170,175
848,2011-02-07,1,19,0,1,1,2,5,123,128
849,2011-02-07,1,20,0,1,1,2,6,82,88
850,2011-02-07,1,21,0,1,1,1,3,75,78
851,2011-02-07,1,22,0,1,1,1,3,34,37
852,2011-02-07,1,23,0,1,1,2,6,19,25
853,2011-02-08,1,0,0,2,1,2,4,6,10
854,2011-02-08,1,1,0,2,1,2,0,4,4
855,2011-02-08,1,2,0,2,1,2,1,1,2
856,2011-02-08,1,3,0,2,1,3,0,1,1
857,2011-02-08,1,4,0,2,1,1,0,3,3
858,2011-02-08,1,5,0,2,1,1,0,2,2
859,2011-02-08,1,6,0,2,1,1,0,39,39
860,2011-02-08,1,7,0,2,1,1,3,97,100
861,2011-02-08,1,8,0,2,1,1,7,236,243
862,2011-02-08,1,9,0,2,1,1,7,128,135
863,2011-02-08,1,10,0,2,1,1,4,44,48
864,2011-02-08,1,11,0,2,1,1,1,49,50
865,2011-02-08,1,12,0,2,1,1,2,63,65
866,2011-02-08,1,13,0,2,1,2,2,48,50
867,2011-02-08,1,14,0,2,1,1,3,61,64
868,2011-02-08,1,15,0,2,1,1,6,45,51
869,2011-02-08,1,16,0,2,1,1,4,79,83
870,2011-02-08,1,17,0,2,1,1,4,172,176
871,2011-02-08,1,18,0,2,1,1,1,151,152
872,2011-02-08,1,19,0,2,1,1,1,100,101
873,2011-02-08,1,20,0,2,1,1,3,53,56
874,2011-02-08,1,21,0,2,1,1,8,46,54
875,2011-02-08,1,22,0,2,1,1,0,29,29
876,2011-02-08,1,23,0,2,1,1,3,9,12
877,2011-02-09,1,0,0,3,1,1,0,17,17
878,2011-02-09,1,1,0,3,1,1,0,7,7
879,2011-02-09,1,2,0,3,1,1,1,2,3
880,2011-02-09,1,3,0,3,1,1,0,2,2
881,2011-02-09,1,5,0,3,1,1,0,7,7
882,2011-02-09,1,6,0,3,1,1,0,43,43
883,2011-02-09,1,7,0,3,1,1,4,95,99
884,2011-02-09,1,8,0,3,1,1,1,198,199
885,2011-02-09,1,9,0,3,1,1,4,119,123
886,2011-02-09,1,10,0,3,1,1,8,51,59
887,2011-02-09,1,11,0,3,1,2,1,40,41
888,2011-02-09,1,12,0,3,1,2,4,57,61
889,2011-02-09,1,13,0,3,1,1,2,67,69
890,2011-02-09,1,14,0,3,1,1,2,56,58
891,2011-02-09,1,15,0,3,1,2,3,61,64
892,2011-02-09,1,16,0,3,1,2,7,72,79
893,2011-02-09,1,17,0,3,1,2,9,157,166
894,2011-02-09,1,18,0,3,1,2,2,168,170
895,2011-02-09,1,19,0,3,1,3,1,87,88
896,2011-02-09,1,20,0,3,1,3,0,84,84
897,2011-02-09,1,21,0,3,1,2,0,83,83
898,2011-02-09,1,22,0,3,1,3,4,42,46
899,2011-02-09,1,23,0,3,1,3,0,37,37
900,2011-02-10,1,0,0,4,1,3,0,16,16
901,2011-02-10,1,1,0,4,1,3,0,7,7
902,2011-02-10,1,2,0,4,1,3,0,3,3
903,2011-02-10,1,4,0,4,1,2,0,1,1
904,2011-02-10,1,5,0,4,1,2,0,6,6
905,2011-02-10,1,6,0,4,1,2,0,26,26
906,2011-02-10,1,7,0,4,1,1,0,99,99
907,2011-02-10,1,8,0,4,1,1,5,173,178
908,2011-02-10,1,9,0,4,1,1,1,121,122
909,2011-02-10,1,10,0,4,1,1,1,34,35
910,2011-02-10,1,11,0,4,1,1,1,44,45
911,2011-02-10,1,12,0,4,1,1,4,65,69
912,2011-02-10,1,13,0,4,1,1,3,59,62
913,2011-02-10,1,14,0,4,1,1,6,42,48
914,2011-02-10,1,15,0,4,1,1,0,50,50
915,2011-02-10,1,16,0,4,1,1,4,76,80
916,2011-02-10,1,17,0,4,1,1,6,159,165
917,2011-02-10,1,18,0,4,1,1,3,157,160
918,2011-02-10,1,19,0,4,1,1,2,110,112
919,2011-02-10,1,20,0,4,1,1,4,93,97
920,2011-02-10,1,21,0,4,1,1,2,70,72
921,2011-02-10,1,22,0,4,1,1,4,47,51
922,2011-02-10,1,23,0,4,1,1,1,33,34
923,2011-02-11,1,0,0,5,1,1,2,12,14
924,2011-02-11,1,1,0,5,1,1,1,6,7
925,2011-02-11,1,2,0,5,1,1,0,3,3
926,2011-02-11,1,5,0,5,1,1,0,4,4
927,2011-02-11,1,6,0,5,1,1,1,23,24
928,2011-02-11,1,7,0,5,1,1,1,73,74
929,2011-02-11,1,8,0,5,1,1,4,212,216
930,2011-02-11,1,9,0,5,1,1,8,132,140
931,2011-02-11,1,10,0,5,1,1,5,39,44
932,2011-02-11,1,11,0,5,1,1,12,52,64
933,2011-02-11,1,12,0,5,1,1,7,64,71
934,2011-02-11,1,13,0,5,1,1,21,89,110
935,2011-02-11,1,14,0,5,1,1,17,67,84
936,2011-02-11,1,15,0,5,1,1,12,62,74
937,2011-02-11,1,16,0,5,1,1,14,111,125
938,2011-02-11,1,17,0,5,1,1,18,193,211
939,2011-02-11,1,18,0,5,1,1,9,165,174
940,2011-02-11,1,19,0,5,1,1,7,94,101
941,2011-02-11,1,20,0,5,1,1,2,61,63
942,2011-02-11,1,21,0,5,1,1,1,46,47
943,2011-02-11,1,22,0,5,1,1,2,41,43
944,2011-02-11,1,23,0,5,1,1,5,48,53
945,2011-02-12,1,0,0,6,0,1,3,27,30
946,2011-02-12,1,1,0,6,0,1,2,22,24
947,2011-02-12,1,2,0,6,0,1,2,13,15
948,2011-02-12,1,3,0,6,0,1,3,7,10
949,2011-02-12,1,4,0,6,0,1,0,4,4
950,2011-02-12,1,5,0,6,0,1,0,1,1
951,2011-02-12,1,6,0,6,0,1,1,1,2
952,2011-02-12,1,7,0,6,0,1,2,9,11
953,2011-02-12,1,8,0,6,0,1,2,28,30
954,2011-02-12,1,9,0,6,0,1,5,38,43
955,2011-02-12,1,10,0,6,0,1,13,71,84
956,2011-02-12,1,11,0,6,0,1,30,84,114
957,2011-02-12,1,12,0,6,0,1,27,93,120
958,2011-02-12,1,13,0,6,0,1,32,103,135
959,2011-02-12,1,14,0,6,0,1,30,90,120
960,2011-02-12,1,15,0,6,0,1,47,127,174
961,2011-02-12,1,16,0,6,0,1,42,103,145
962,2011-02-12,1,17,0,6,0,1,24,113,137
963,2011-02-12,1,18,0,6,0,1,4,60,64
964,2011-02-12,1,19,0,6,0,1,2,39,41
965,2011-02-12,1,20,0,6,0,1,1,39,40
966,2011-02-12,1,21,0,6,0,1,9,42,51
967,2011-02-12,1,22,0,6,0,1,6,39,45
968,2011-02-12,1,23,0,6,0,1,1,31,32
969,2011-02-13,1,0,0,0,0,1,5,34,39
970,2011-02-13,1,1,0,0,0,1,1,23,24
971,2011-02-13,1,2,0,0,0,2,1,19,20
972,2011-02-13,1,3,0,0,0,2,4,8,12
973,2011-02-13,1,4,0,0,0,2,0,2,2
974,2011-02-13,1,6,0,0,0,2,2,3,5
975,2011-02-13,1,7,0,0,0,2,0,3,3
976,2011-02-13,1,8,0,0,0,2,1,11,12
977,2011-02-13,1,9,0,0,0,2,12,35,47
978,2011-02-13,1,10,0,0,0,1,19,86,105
979,2011-02-13,1,11,0,0,0,1,26,86,112
980,2011-02-13,1,12,0,0,0,1,58,94,152
981,2011-02-13,1,13,0,0,0,1,62,92,154
982,2011-02-13,1,14,0,0,0,2,51,110,161
983,2011-02-13,1,15,0,0,0,2,40,122,162
984,2011-02-13,1,16,0,0,0,2,28,106,134
985,2011-02-13,1,17,0,0,0,1,30,95,125
986,2011-02-13,1,18,0,0,0,1,17,78,95
987,2011-02-13,1,19,0,0,0,1,11,50,61
988,2011-02-13,1,20,0,0,0,1,15,32,47
989,2011-02-13,1,21,0,0,0,1,6,45,51
990,2011-02-13,1,22,0,0,0,1,5,31,36
991,2011-02-13,1,23,0,0,0,1,3,27,30
992,2011-02-14,1,0,0,1,1,1,3,8,11
993,2011-02-14,1,1,0,1,1,1,1,6,7
994,2011-02-14,1,2,0,1,1,1,0,2,2
995,2011-02-14,1,3,0,1,1,1,1,1,2
996,2011-02-14,1,4,0,1,1,1,0,2,2
997,2011-02-14,1,5,0,1,1,1,0,3,3
998,2011-02-14,1,6,0,1,1,1,1,25,26
999,2011-02-14,1,7,0,1,1,1,2,96,98
1000,2011-02-14,1,8,0,1,1,1,7,249,256
1001,2011-02-14,1,9,0,1,1,1,8,122,130
1002,2011-02-14,1,10,0,1,1,1,9,46,55
1003,2011-02-14,1,11,0,1,1,1,10,43,53
1004,2011-02-14,1,12,0,1,1,1,27,99,126
1005,2011-02-14,1,13,0,1,1,1,27,93,120
1006,2011-02-14,1,14,0,1,1,1,14,76,90
1007,2011-02-14,1,15,0,1,1,1,19,71,90
1008,2011-02-14,1,16,0,1,1,1,16,102,118
1009,2011-02-14,1,17,0,1,1,1,25,218,243
1010,2011-02-14,1,18,0,1,1,1,11,194,205
1011,2011-02-14,1,19,0,1,1,1,12,86,98
1012,2011-02-14,1,20,0,1,1,1,5,65,70
1013,2011-02-14,1,21,0,1,1,1,8,35,43
1014,2011-02-14,1,22,0,1,1,1,1,44,45
1015,2011-02-14,1,23,0,1,1,1,1,19,20
1016,2011-02-15,1,0,0,2,1,1,7,12,19
1017,2011-02-15,1,1,0,2,1,1,0,5,5
1018,2011-02-15,1,2,0,2,1,1,1,2,3
1019,2011-02-15,1,4,0,2,1,1,0,1,1
1020,2011-02-15,1,5,0,2,1,1,0,4,4
1021,2011-02-15,1,6,0,2,1,1,0,30,30
1022,2011-02-15,1,7,0,2,1,1,2,103,105
1023,2011-02-15,1,8,0,2,1,1,10,213,223
1024,2011-02-15,1,9,0,2,1,1,2,108,110
1025,2011-02-15,1,10,0,2,1,1,5,47,52
1026,2011-02-15,1,11,0,2,1,1,11,46,57
1027,2011-02-15,1,12,0,2,1,1,6,65,71
1028,2011-02-15,1,13,0,2,1,1,14,68,82
1029,2011-02-15,1,14,0,2,1,1,10,69,79
1030,2011-02-15,1,15,0,2,1,1,11,74,85
1031,2011-02-15,1,16,0,2,1,1,21,77,98
